RecipeId,Name,CookTime,PrepTime,TotalTime,RecipeIngredientParts,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
2937,Barbecued Pork Strips,480,5,485,"c(""soy sauce"", ""dry sherry"", ""brown sugar"", ""garlic cloves"", ""pepper"", ""barbecue sauce"", ""pineapple chunks"")",188.8,5.2,1.8,53.5,656.5,13.4,0.3,11.7,20.6,"c(""Combine all ingredients except pork strips in crock pot and stir well."", ""Add pork and stir to coat."", ""Cook on LOW, covered, for 8-10 hours."")"
2939,Peachy Pork Picante,20,10,30,"c(""boneless pork"", ""chunky salsa"")",383.6,18.2,6.2,76.0,463.7,31.6,1.5,21.4,22.6,"c(""Coat pork cubes with taco seasoning."", ""Heat oil in a heavy nonstick skillet over  medium high heat. Saute pork 2-3 minutes, stirring occasionally  until browned on all sides."", ""Add salsa and preserves."", ""Reduce heat  to low, cover and simmer 15-20 minutes."")"
2940,Lemon Sherbet Punch,0,10,10,"c(""ginger ale"", ""water"")",32.6,0.0,0.0,0.0,3.9,8.4,0.0,4.4,0.0,"c(""Mix Lemonade in very large punch bowl."", ""Add soda and frozen fruit."", ""Open  sherbet and dump the entire package of it into punch (it will float on the  top)."", ""Due to the frozen fruit and Sherbet, there is really no need for ice until later, or unless it it very hot."")"
2941,Raspberry Sherbet Punch,0,2,2,"""ginger ale""",103.2,0.9,0.5,0.4,25.2,23.5,0.6,19.9,0.6,"""Combine all together and serve."""
2942,Strawberry Punch #1,6,0,6,"c(""strawberries"", ""ginger ale"")",43.3,0.1,0.0,0.0,6.4,11.0,0.5,10.1,0.2,"c(""Allow strawberries to thaw for a couple of hours in refrigerator."", ""Prepare  lemonade  and chill."", ""Combine all just before serving and mix until sherbet is  dissolved."", ""Place ice ring in to keep punch cold."")"
2945,Apple Fantasy,0,0,0,"c(""liquid sweetener"", ""red apples"", ""lemon juice"", ""fresh pineapple"", ""fresh strawberries"")",77.6,0.3,0.0,0.0,1.8,20.3,3.0,14.7,0.7,"c(""Dissolve rice syrup into pineapple juice; then combine all ingredients but the strawberries in a bowl."", ""Let stand for a few minutes, mix again."", ""Set fruit mixture in individual dishes, garnish with berries."", ""Serve at once."")"
2946,Cereal Apple Pie Bars,50,60,110,"c(""milk"", ""all-purpose flour"", ""salt"", ""butter"", ""tart cooking apples"", ""granulated sugar"", ""ground cinnamon"", ""ground nutmeg"", ""granulated sugar"", ""ground cinnamon"", ""powdered sugar"", ""milk"", ""vanilla"")",136.9,5.6,3.4,18.9,120.0,21.1,1.0,12.5,1.4,"c(""Preheat oven to 350 degrees."", ""For crust, add enough milk to egg yolk to measure 2/3 cup; set aside. In medium bowl, combine flour and salt. Cut in butter until crumbly."", ""With fork, stir in milk mixture until dough forms a ball. You may need to add a few teaspoons more of milk if dough is still too dry. Divide into halves."", ""Roll out half of the dough, on lightly floured surface, into a 15x10-inch rectangle. Place on bottom of ungreased 15x10x1-inch jelly-roll pan."", ""For Filling, sprinkle cereal over top of crust; layer apples over cereal. In small bowl, combine 1 cup granulated sugar, 1 1/2 teaspoons cinnamon and nutmeg. Sprinkle over apples."", 
""Roll remaining half of dough into a 15 1/2-10 1/2-inch rectangle; place over apples."", ""In small bowl, beat egg white with fork until foamy; brush over top crust. In another small bowl, stir together 2 tablespoons granulated sugar and 1/2 teaspoon cinnamon; sprinkle over top crust. Bake for 45 to 60 minutes or until lightly browned."", ""For Glaze, in small bowl, stir together all glaze ingredients. Drizzle over top crust while still warm. Cut into bars."")"
2948,Apple-Raisin Pie,0,0,0,"c(""apples"", ""raisins"", ""granulated sugar"", ""unsalted butter"")",349.4,14.3,4.7,7.6,270.2,55.4,4.1,29.8,3.2,"c(""Preheat oven to 400 deg."", ""Roll out half the chilled pastry to a thickness of"", ""1/8-inch."", ""press into an 8-inch pie plate, and chill."", ""Roll out remaining pastry  with very sharp knife and make several vents in center."", ""Place top pastry on  parchment-lined baking sheet and chill."", ""Put apple slices and raisins in a  mixing bowl."", ""Sprinkle with sugar, and toss to mix well."", ""Pour this mixture into  the chilled bottom crust and dot with butter."", ""Carefully cover the apples with  the top pastry, trim and crimp edges to seal."", 
""Bake 45-50 min."", ""or until pastry  is nicely browned and juices in center are bubbling."", ""Let cool slightly on wire  rack before serving."", ""-----"")"
2949,Sour Cream Raisin Pie From Blue Gentian Restaurant,0,0,0,"c(""20% sour cream"", ""sugar"", ""cinnamon"", ""clove"", ""raisins"", ""flour"")",236.3,12.0,5.4,71.8,22.3,30.8,1.1,24.4,3.4,"c(""Place all ingredients in a double boiler and stir until well mixed."", ""Cook until"", ""the mixture is the consistency of a heavy cream filling and turns dark in color."", ""Stir occasionally."", ""Put the filling in a baked pie shell and top with meringue.  Bake until the meringue darkens."")"
2953,Spaetzle II,15,20,35,"c(""flour"", ""eggs"", ""salt"", ""black pepper"", ""nutmeg"", ""water"")",528.0,6.1,1.8,186.0,657.3,96.0,3.5,0.6,19.2,"c(""Sift flour into large bowl, make a depression in the center, and into it  break the eggs."", ""Add salt, pepper and nutmeg, and 1 cup water, or enough  to make a medium batter."", ""Beat the batter only until it is smooth."", ""Pour  the batter into a colander with large holes and let the Spaetzle fall  directly into a pot of simmering stock."", ""Stir gently so that they do not  stick together."", ""When the Spaetzle rise to the surface they are  sufficiently cooked."", ""Drain the Spaetzle well, put them in a heated  vegetable dish, and pour 1/2 cup melted butter over them.""
)"
2956,Twice-Baked Potatoes,0,0,0,"c(""baking potatoes"", ""cheddar cheese"", ""butter"", ""margarine"", ""green onions"", ""milk"", ""paprika"")",226.8,10.6,6.7,30.1,144.2,27.7,2.5,1.3,6.2,"c(""Scrub baking potatoes with a brush."", ""Prick with a fork in several   places."", ""Place potatoes in a shallow baking dish."", ""Micro-cook,   uncovered, on 100% power for 6 to 8 minutes or till potatoes are   tender."", ""Cut a lengthwise slice from the top of each potato."", ""Discard   the skin from the lengthwise slices, place the potato portions from   the lengthwise slices in a mixing bowl."", ""Scoop out the insides of the   potatoes leaving two 1/4-inch thick shells; reserve the shells."", ""Add   the insides of the potatoes to the mixing bowl containing the potato   portions from the top slices; mash."", 
""Stir in shredded cheddar cheese,   butter or margarine and sliced green onion."", ""Beat in enough milk to   give the mixture a stiff consistency."", ""Season to taste with salt and   freshly ground pepper."", ""Pile the mashed potato mixture into the   reserved potato shells."", ""Return to the shallow baking dish."", ""Micro-cook, uncovered, on 100% power for 2 to 3 minutes or till   potato mixture is heated through."", ""Sprinkle with paprika, if desired."")"
2957,Light Twice-Baked Potatoes,0,0,0,"c(""baking potatoes"", ""nonfat sour cream"", ""light butter"", ""fresh chives"", ""fresh chives"", ""paprika"")",152.9,8.3,5.1,16.8,79.8,17.6,1.4,1.9,2.7,"c(""Heat oven to 400 degrees."", ""Prick potatoes with fork to allow steam to   escape Bake for 60 to 75 minutes or until fork tender."", ""Reduce oven   temperature to degrees."", ""Cut potatoes in half lengthwise; let cool   about 15 minutes."", ""Using spoon, scoop out inside of potatoes, leaving a   shell; set aside shells."", ""In large mixer bowl, combine potatoes, sour   cream, butter, 1 T chives, salt an pepper (if desired). Beat at   medium speed until smooth (1 to 2 minutes). shells with potato   mixture. Place on coo kie sheet. Bake for 15 to 20 minutes or until   heated through."", 
""Sprinkle with chopped chives and paprika if desired."")"
2959,Twice-Baked Potatoes II,0,0,0,"c(""bacon"", ""baking potatoes"", ""milk"", ""sour cream"", ""scallion"", ""salt"", ""pepper"", ""cheddar cheese"")",237.2,10.1,5.7,28.1,732.9,29.6,2.5,1.8,7.8,"c(""Between 2 layers of paper towel, cook bacon 1 1/2 minutes on High   until crisp."", """", ""Crumble bacon coarsely; set aside"", ""With fork, pierce   potatoes in several places."", ""Cook, on clean paper towel, on High 6-8   minutes; (turn potatoes over halfway through cooking."", ""Cut off top   fourth of each potato; scoop out potato from shells and tops;   reserve shells."", ""In medium bowl, mash potato with milk, sour cream,   onion and salt/pepper."", ""Spoon mixture back into shells."", ""Top each   with cheese and bacon."", 
""Cook on High 2-3 minutes until hot and cheese   melts."")"
2963,Pickled Watermelon Rind,30,2160,2190,"c(""watermelon rind"", ""water"", ""salt"", ""apple cider vinegar"", ""brown sugar"", ""cinnamon"", ""cloves"")",117.7,0.3,0.1,0.0,570.9,29.7,1.8,26.6,0.2,"c(""Peel the hard rind from the outside of the watermelon, and scrape off most of the pink from the inside.  Chop into 3/4-1 inch pieces."", ""Add salt to water and pour over watermelon rind in a large glasss or ceramic bowl.  Soak overnight in the refrigerator."", ""In the morning, pour off the salt water and rinse well."", ""Add three pounds of brown sugar to the vinegar in a cooking pan. Bruise the spices, tie in a muslin bag and boil with the vinegar for five minutes."", ""Then pour over the rind and let it stand twenty-four hours at room temperature."", 
""The next day, drain and save the liquid and, after heating it to a boil again, pour it over the rind again and let stand another twenty-four hours at room temperature."", ""The last morning, bring to a full boil and boil all together for 10 minutes, then pour into sterilized jars and process according to the directions in a reputable canning guide."")"
2965,Bibby's Yellow Squash Bake,45,5,50,"c(""onion"", ""butter"", ""sugar"", ""eggs"")",150.6,8.7,4.5,121.0,101.2,14.3,3.1,8.8,6.4,"c(""Saute onion in butter."", ""Add sliced squash."", ""Cover and cook  slowly until just tender."", ""Beat eggs with sugar and seasonings."", ""Combine with squash in buttered casserole. Sprinkle top with bread  crumbs, crushed potato chips, etc. Bake at 350 degrees for 30 minutes."")"
2966,Crookneck Yellow Squash,30,20,50,"c(""onion"", ""American cheese"", ""eggs"", ""parmesan cheese"")",253.3,6.6,2.1,143.9,365.7,36.9,5.4,4.1,12.2,"c(""Cook squash with onion until tender in a very little salted, boiling water."", ""Mix the American cheese and eggs into a white sauce."", ""Drain squash and combine with white sauce."", ""Turn into a greased baking dish;  sprinkle with crumbs and Parmesan cheese."", ""Bake at 350F for about 30 minutes until browned."")"
2969,Marlin (or Shark) Espanole,0,0,0,"c(""onion"", ""green pepper"", ""tomato sauce"", ""Worcestershire sauce"", ""salt"", ""pepper"")",44.7,2.4,0.3,0.0,422.8,5.7,1.4,3.3,1.0,"c(""Place fish in glass baking dish."", ""Heat oil in skillet; add onion and"", ""green pepper: saute 2-3 minutes."", ""Add remaining ingredients and pour   sauce over steaks."", ""Bake at 350 F for 15 minutes, or until fish flakes   easily when tested with a fork."")"
2970,Pacific Blue Marlin (Kajiki),0,0,0,"c(""capers"", ""lemon slices"", ""eggs"", ""Egg Beaters egg substitute"", ""flour"", ""butter"", ""pepper"")",111.2,11.1,6.5,98.8,160.0,0.5,0.1,0.2,2.7,"c(""Lightly season fish with garlic salt and pepper."", ""Then dust in flour  and roll in egg."", ""Next roll in bread crumbs."", ""Heat skillet and melt butter."", ""Squeeze lemon juice in and add about   1/2 the capers."", ""Cook 1/2 the fish then add the rest of the capers and   cook the other half."", ""Be careful to not overcook as Marlin is easy to   turn into leather if you do!   Capers: Sort of like little olives."", ""Expensive but it only takes a   bit in a dish so worth it. If you don't have any, you might try green   olives for a similar effect but use more and chop fine.""
)"
2977,Caraway Cabbage Soup with Lemon Dill Spaetzle,60,10,1,"c(""cabbage"", ""onion"", ""caraway seed"", ""tomatoes"", ""carrot"", ""dill"", ""flour"", ""salt"", ""eggs"", ""milk"", ""water"", ""lemons, zest of"")",374.6,5.6,2.1,129.7,1005.7,65.7,3.9,3.2,14.2,"c(""Combine cabbage, onions, caraway seeds, diced tomatoes, carrots, and 1  teaspoon chopped dill."", ""Spaetzle: Sift flour and salt into bowl."", ""Make a well in the center."", ""Combine lukewarm milk and water with eggs and pour into the well."", ""Stir  in flour, lemon, and remaining dill."", ""Beat dough until bubbles start to  form."", ""Force through colander into boiling salted water."", ""When spaetzle  noodles float, remove them from the boiling water and cool."", ""Soup: Heat ham stock in large pot. Add garnish to soup stock and simmer  for one hour."", 
""Add spaetzle and serve"")"
2979,Pork Medallions with Herbed Spaetzle - Emeril,0,0,0,"c(""flour"", ""egg"", ""water"")",300.0,13.1,2.1,46.5,215.9,37.4,1.9,1.8,7.6,"c(""Preheat oven to 350 degrees."", ""Pound pork medallions to 1/2-inch  thickness, if necessary."", ""Season pork medallions with about 1 tablespoon  Bayou Blast. Season the flour, egg wash and bread crumbs with 1  tablespoon Creole seasoning each."", ""Dredge pork in seasoned flour, dip in  egg mixture, then coat thoroughly with crumbs, shaking off excess after  each layer."", ""Refrigerate while you prepare Herbed Spaetzle. In an  ovenproof saute pan heat oil, add pork and cook until first side is  golden."", 
""Turn medallions and transfer pan to oven to finish cooking."", ""Serve pork on top of Herbed Spaetzle."")"
2981,Sea Bass in a Sesame Seaweed Spaetzle Crust,0,0,0,"c(""filets of fresh sea bass"", ""all-purpose flour"", ""milk"", ""eggs"", ""Japanese roasted nori"", ""sesame seeds"", ""potato"", ""raspberry vinegar"", ""lemongrass"", ""bulbs shallots"", ""ginger"", ""olive oil"", ""sugar"")",549.6,17.5,5.3,175.7,185.3,57.4,2.3,0.5,38.0,"c(""Mix flour, milk and eggs until a sticky batter is formed."", ""Crush Nori  and mix with sesame seeds and add to batter."", ""Push batter through  colander holes over boiling, salted water."", ""When droplets float to the  top, remove and drain."", ""Spread mashed potato on one side of each filet  and press spaetzle into potato."", ""Heat oiled skillet and place fish,  spaetzle side down."", ""Cook until golden brown, about 2 to 3 minutes."", ""Flip  over and place skillet in a preheated 400 degree oven until fish is  cooked, about 4 to 5 minutes."", 
""Drizzle with Lemongrass Dressing."", ""LEMONGRASS DRESSING: Blend all ingredients in a blender and pass through  a strainer."", ""Serve over bass."")"
2984,Chicken Enchiladas,25,20,45,"c(""yogurt"", ""green bell pepper"", ""onion powder"", ""chili powder"", ""garlic powder"", ""cheddar cheese"", ""monterey jack cheese"", ""whole wheat tortillas"")",349.7,13.4,5.2,61.3,1060.4,33.2,1.4,3.5,24.5,"c(""Combine chicken, 1/2 cup picante sauce, soup, yogurt, green pepper and  seasonings; mix well."", ""Fill tortillas."", ""Top with remaining picante sauce. Cover  with foil and bake at 350F for 25 minutes."", ""Remove foil and top with cheese;  let stand 5 minutes."")"
2987,Spicy Pork and Black Bean Chili,0,0,0,"c(""black beans"", ""boneless lean pork"", ""garlic"", ""paprika"", ""cumin"", ""tomatoes"", ""red wine vinegar"", ""parsley"", ""black pepper"", ""olive oil"", ""onions"", ""chili powder"", ""oregano"", ""green peppers"", ""salt"")",353.7,17.8,5.3,58.8,163.6,24.9,7.8,4.8,24.4,"c(""In a large pot, cover beans with water and bring to boil; cook for 2  minutes."", ""Cover and remove from heat.  Let stand 1 hour."", ""Drain liquid and cover with 8 cups of cold water."", ""Bring to  a boil, reduce heat and let simmer for about 1 1/2 hours or until beans are  tender."", ""Drain and reserve. Meanwhile, heat oil in a large saucepan on high  heat and brown meat cubes on all sides."", ""Remove from pan and set aside. Add  onions and garlic to pan; cook on medium heat until tender about 5 minutes."", 
""Add chili powder, paprika, oregano, cumin and chili pepper flakes; cook,  stirring for 1 minute. Return meat to pan along with tomatoes, including  juice, stock and vinegar."", ""Bring to boil, let simmer, partly covered, for 1  1/2 hours or until meat is tender."", ""Add beans and peppers; season with salt  and pepper."", ""Cover and cook 15 minutes more or until peppers are tender."", ""Add  chopped parsley or chopped coriander."")"
2989,Emerald Fried Rice,0,0,0,"c(""salt"", ""eggs"", ""spring onions"", ""rice"", ""msg"", ""ham"")",1025.1,23.1,4.1,168.4,1502.9,174.9,3.3,0.5,23.5,"c(""Sprinkle the finely shredded greens with 1 teaspoon salt and leave for 10  minutes, then squeeze out the liquid and chop finely."", ""Heat 1 tablespoon of oil  in a frying-pan or crepe pan."", ""Pur in the beaten egg and allow to spread thinly  over with a palette knife and cook the other side gently."", ""Remove the omelette  and cut into fine shreds."", ""Heat another tablespoon of oil in the frying-pan and  add the finely chopped greens."", ""Stir-fry for about 30 seconds, then remove from  the pan."", 
""Heat the remaining oil in a wok until it is smoking."", ""Add the spring  onions, then the rice, and toss well together until the rice is heated through."", ""Add the remaining salt with the MSG, greens, omelette shreds and ham."", ""Toss all  together and serve hot on a serving dish."")"
2991,Fried Rice Shoyu,0,0,0,"c(""egg"", ""rice"", ""scallion"", ""pork"", ""ham"", ""green peas"")",611.5,3.8,0.8,43.2,80.1,127.5,3.5,1.4,12.9,"c(""Heat oil in skillet; add beaten egg and scramble briefly."", ""Add all remaining  ingredients except shoyu."", ""Cook over medium heat 4 or 5 minutes, stirring gently."", ""Add shoyu; mix thoroughly."", ""Cook 2 minutes."", ""Serving Serves 5 people"")"
2995,Lemon Chicken Skewers,0,0,0,"c(""lemon juice"", ""garlic"", ""salt"", ""black pepper"", ""boneless skinless chicken breasts"", ""fresh parsley"")",255.2,15.1,2.1,65.8,369.1,2.8,0.4,0.6,26.6,"c(""In a medium bowl, combine 1/2 cup of the lemon juice, the oil, garlic,  salt and black pepper; mix well."", ""Add chicken; cover and marinate in the  refrigerator 1 hour."", ""Meanwhile, soak wooden skewers in the remaining 1/4  cup lemon juice 30 minutes."", ""Thread chicken equally onto each skewer."", ""Discard leftover marinade. Preheat grill to medium-high heat. Place  parsley in a shallow dish and roll skewered chicken in parsley, coating  completely."", ""Grill chicken skewers 2 to 3 minutes per side, or until no  pink remains.""
)"
2996,Lemon Herbed Salmon,0,0,0,"c(""garlic"", ""fresh parsley"", ""parmesan cheese"", ""fresh thyme"", ""dried thyme"", ""lemons, rind of"", ""salt"", ""butter"", ""margarine"", ""salmon fillet"")",281.4,13.3,6.9,44.5,558.1,25.6,1.9,2.2,14.5,"c(""In a bowl, combine bread crumbs, garlic, parsley, Parmesan cheese, thyme,  lemon peel and salt; mix well."", ""Add 4 Tbsp butter and toss lightly to  coat; set aside. Pat salmon dry."", ""Place skin side down in a greased baking  dish."", ""Brush with remaining butter; cover with crumb mixture. Bake at 350F  for 20-25 minutes or until salmon flakes easily with a fork."")"
2997,Benigno Family Biscotti,0,0,0,"c(""margarine"", ""eggs"", ""sugar"", ""all-purpose flour"", ""baking powder"", ""anisette"")",731.9,35.7,7.2,139.5,616.9,90.6,3.2,38.5,14.4,"c(""Cream butter; add eggs."", ""Add sugar, and beat well."", ""Sift flour and"", ""baking powder together; add to bowl gradually, beating at med/low  speed."", ""Add nuts and Anisette; mix well."", ""Using two (2) cookie sheets, spoon dough out into four (4) straight  lines (loaf-style). Bake at 375 for 25 minutes."", ""Cool for 10 minutes,  then slice into 1\"" slices (I keep the ends for munching). Turn slices  onto one side, return to oven, and brown 5-10 minutes (depends on how  brown you want them). Turn over and repeat browning on other side.  Cool completely, and store in plastic bags or air-tight container."", 
""Keeps well for up to 6 weeks, or can be frozen."", ""I use my KitchenAid to do this dough - makes it a snap!  ---------- Recipe via Meal-Master (tm) v8.02"")"
3000,Chocolate Biscotti,0,0,0,"c(""flour"", ""sugar"", ""egg substitute"", ""baking powder"", ""salt"")",52.4,0.4,0.2,0.0,48.1,12.2,1.0,5.6,1.2,"c(""Combine flour, sugar, cocoa, salt and baking baking powder."", ""Separately, mix  flavoring and eggs."", """", ""Combine. Add splash of liquor or water as needed to have a  sticky consistency."", ""If the mixture is too stiff, it won't spread out properly."", ""Put this glob on a greased cookie sheet and arrange it into a log about 15 inch  es long and 1 1/2 - 2\"" wide. Bake at 350 for 25 minutes."", ""Remove from oven, let  cool a few minutes, then slice diagonally into 1/2- 3/4\"" slices."", ""I got 18  pieces from mine. Place the slices on their side and put back in the oven (300  degrees) for 15 minutes."", 
""Turn over and cook another 10-15 minutes."", ""If you can afford the fat, a small drizzle of semisweet chocolate is  wonderful on these when cooled."", ""I used about 2 Tbsp. for all the cookies,  which added about 6 g. fat to the recipe or 1/3 g. fat each one."")"
3001,Queen's Biscuits (Biscotti Di Regina),0,0,0,"c(""flour"", ""sugar"", ""baking powder"", ""salt"", ""shortening"", ""eggs"", ""milk"", ""sesame seeds"")",73.4,3.9,0.9,6.1,26.3,8.6,0.4,2.8,1.2,"c(""Lightly grease 2 cookie sheets."", ""Sift together in a bowl the flour, sugar, baking"", ""powder and salt. Cut in with pastry blender or two knives until pieces are size  of small peas."", ""Add shortening and stir in eggs and milk."", ""Make a soft dough."", ""Mix  thoroughly together."", ""Break dough into small pieces and roll each piece between  palms of hands to form rolls about 1-1/2-\"" in length."", ""Flatten rolls slightly,  and roll in sesame seeds."", ""Place on cookie sheets about 3\"" apart. Bake at 375~  for 12-15 minutes or until cookies are lightly browned.""
)"
3002,Dutch Advocaat,0,0,0,"c(""pure vanilla extract"", ""extra finely granulated sugar"", ""brandewijn"")",128.3,2.5,0.9,118.0,4.6,25.4,0.0,25.1,1.5,"c(""Beat the egg yolks, fine sugar and vanilla extract until the mixture turns  a very smooth, pale yellow colour."", ""The mixture will be quite thick in its  consistency."", ""Add the Brandewijn very slowly, keeping your mixer at the  lowest possible speed."", ""Completely incorporate the brandy into the egg  mixture. Place the Advocaat into the top portion of your double boiler."", ""Keep your heat on low and slowly, warm the Advocaat. Do not allow the  mixture to pass the warm point."")"
3003,Blinde Vinken,70,10,80,"c(""salt"", ""eggs"", ""white pepper"", ""black pepper"", ""nutmeg"", ""lemon juice"", ""fine dutch rusk crumb"", ""sunflower margarine"", ""lemon slices"", ""parsley"")",300.9,13.6,2.9,115.6,293.2,33.4,0.6,0.9,11.8,"c(""Sprinkle the veal cutlets with salt, and allow to stand in the refrigerator  for about 15 minutes."", ""Beat the egg yolks and soak the bread slices in  them."", ""Add the ground veal, peppers, nutmeg and the lemon juice. Mix  thoroughly."", ""Divide this evenly among the 8 cutlets and spread on each."", ""Roll the mixture inside the cutlets and secure each roll with a toothpick."", ""Beat the egg whites with a little water and brush this mixture over each of  the veal rolls."", ""Cover each roll with Dutch rusk crumbs."", 
""Heat the  margarine in a large frying pan."", ""Brown each of the veal rolls, turning  them occasionally."", ""Remove them from the pan and set aside. Add a little  water to the pan and stir."", ""Put the veal rolls back into the pan and  add the lemon slices."", ""(You may have to add some more margarine at this  point)"", ""Simmer the veal rolls, covered, for about 40 minutes, until they  are done. Remove veal rolls to a heated plate. Remove toothpicks."", ""Remove  the lemon slices and pour the gravy over the veal rolls."", 
""Garnish with  parsley and serve with rice and beans."")"
3004,Caribbean Coffee,0,0,0,"c(""coconut"", ""2% low-fat milk"", ""sugar"")",37.8,1.2,0.8,4.9,27.4,4.4,0.0,4.7,2.2,"c(""Note: You can replace the coconut with packaged coconut and coconut milk,  but it won't be as much fun to prepare.  Drive two holes into the coconut with a hammer and nail."", ""Drain the coconut liquid into a saucepan."", ""Bake whole coconut at 300 F."", ""for thirty minutes to release  coconut meat from hard shell."", ""Grate fresh coconut (about one cup).  Place saucepan over low heat and combine grated coconut, coconut liquid, and  milk."", ""Heat until creamy."", ""Strain, reserving both grated coconut under  broiler or in fry pan on top of range.In warmed mugs, blend hot coconut milk  with equal amounts of hot coffee. Sweeten with sugar."", 
""Sprinkle with  toasted coconut.  Serves 8."")"
3005,Chocolate Coffee II,0,0,0,"c(""instant coffee"", ""sugar"", ""salt"", ""water"", ""milk"")",136.4,6.9,4.3,17.1,88.4,15.8,0.8,8.4,4.7,"c(""In saucepan combine coffee, sugar, salt, chocolate, and water; stir over  low heat until chocolate has melted."", ""Simmer 4 minutes, stirring constantly."", ""Gradually add milk, stirring constantly until heated."", ""When piping hot,  remove from heat and beat with rotary beater until mixture is frothy."", ""Pour  into cups and sail a dollop of whipped cream on the surface of each."")"
3006,Cafe Borgatta,0,10,10,"c(""2% low-fat milk"", ""granulated sugar"")",82.7,3.5,2.1,10.6,52.1,11.6,0.9,10.0,2.9,"c(""Heat milk in a small saucepan."", ""Sift cocoa and sugar into milk and whisk to  blend."", ""Stir in espresso."", ""Divide equally into four small espresso or demitasse  cups."", ""Top with whipped cream and grated orange. Makes 4 servings."")"
3007,Cafe Au Lait,15,5,20,"c(""coffee"", ""water"", ""milk"", ""sugar"")",39.2,2.2,1.4,8.5,32.6,2.8,0.0,0.0,2.0,"c(""Brew coffee. Heat milk, almost to a boil."", ""Pour coffee and hot milk,  preferably simultaneously, into large cups or mugs."", ""Sweeten to taste.  If you like the frothy finish that traditional steam infusers give to cafe au  lait, whirl the hot milk in a blender (or use a whisk or hand mixer) before  filling cups."")"
3008,Cafe Mexicano II,0,0,0,"c(""water"", ""dark brown sugar"", ""baking chocolate"", ""whole cloves"", ""cinnamon stick"", ""regular grind coffee"", ""vanilla"")",46.9,1.0,0.6,0.0,11.4,9.9,0.5,9.0,0.3,"c(""Heat water, brown sugar, chocolate, cloves, and cinnamon to boiling in  3-quart saucepan; reduce heat. Simmer, uncovered, for 15 minutes."", ""Stir  in coffee. Remove from heat; cover and let stand 5 minutes."", ""Stir in  vanilla."", ""Strain coffee through 4 thicknesses of cheesecloth."")"
3009,Lemony Salmon Patties,0,0,0,"c(""pink salmon"", ""milk"", ""eggs"", ""fresh parsley"", ""onions"", ""Worcestershire sauce"", ""salt"", ""pepper"", ""butter"", ""all-purpose flour"", ""milk"", ""lemon juice"", ""salt"", ""cayenne pepper"")",302.7,15.4,7.1,123.0,548.1,12.6,0.4,0.8,27.4,"c(""Combine the first nine ingredients; mix well."", ""Spoon into eight greased  muffin cups, using 1/4 cup in each."", ""Bake at 350 for 45 minutes or until  browned."", ""Meanwhile, melt butter in a saucepan; stir in the flour to form  a smooth paste. Gradually stir in milk; bring to a boil over medium heat,  stirring constantly."", ""Cook for 2 minutes or until thickened."", ""Remove from  the heat; stir in lemon juice, salt and cayenne. Serve over patties."")"
3011,Chocolate Mint Bars,0,0,0,"c(""shortening"", ""granulated sugar"", ""egg"", ""all-purpose flour"", ""coconut"")",228.9,13.0,5.7,15.3,52.6,25.6,2.0,18.4,4.5,"c(""Preheat oven to 350-F degrees and set aside a 9-inch by 13-inch cake pan."", ""In a  large mixing bowl, cream together the shortening, sugar, cocoa, and egg until  smooth."", ""Sift in the flour and mix until well blended."", ""Press the mixture firmly  into the bottom of the cake pan."", ""Bake for about 10 minutes, or until dry."", ""To  prepare the topping, combine the coconut, almonds, and mint chips in a bowl,  then sprinkle over the baked chocolate base.  In a separate mixing bowl, combine the sweetened condensed milk and peppermint extract. Pour the mixture evenly  over the top of the nuts and coconut.  Bake for 20 to 25 minutes, or until  golden."", 
""Cool, then cut into bars."")"
3012,Chocolate Chip Turtle Bars,0,0,0,"c(""Golden Crisco Shortening"", ""brown sugar"", ""milk"", ""vanilla"", ""egg"", ""all-purpose flour"", ""salt"", ""baking soda"", ""water"")",200.7,5.3,2.5,9.1,185.0,38.0,0.9,27.9,2.5,"c(""Heat oven to 350 F (180 C). Grease a 9 x 13-inch (23 x 33 cm) pan with  shortening."", ""Place cooling rack on countertop."", ""Combine shortening, brown  sugar, milk and vanilla in large bowl."", ""Beat at medium speed of electric  mixer until well blended."", ""Beat egg into creamed mixture. Combine flour,  salt and baking soda."", ""Mix into creamed mixture just until blended."", ""Stir in  Hershey's Chipets- small chocolate chips."", ""Divide dough into thirds."", ""Pat  2/3 of dough into the bottom of the prepared pan."", 
""Combine caramels and  water in small saucepan."", ""Place on very low heat. Stir constantly until  caramels melt. Spread caramel mixture over dough in pan to within 1/2 inch  (1 cm) of edge. Divide remaining dough into measuri ng teaspoonfuls (5 mL)  and drop evenly over the caramel layer."", ""Bake at 350 F (180 C) for 25 to 30  minutes or until golden brown."", ""DO NOT OVERBAKE."", ""Loosen from sides of pan  with knife. Cool completely on rack."", ""Cut into bars."")"
